Date,Node_ID,Node_Type,Product_ID,Opening_Inventory,Incoming_Quantity,Outgoing_Quantity,Closing_Inventory,Safety_Stock,Inventory_Risk,Days_of_Cover,Cover_vs_Safety
2026-06-23,F03,Factory,P005,61,6,4,63,15,MEDIUM,15.75,4.2
2026-06-24,F03,Factory,P005,63,2,5,60,15,MEDIUM,12.0,4.0
2026-06-25,F03,Factory,P005,60,6,3,63,15,MEDIUM,21.0,4.2
2026-06-26,F03,Factory,P005,63,0,3,60,15,MEDIUM,20.0,4.0
2026-06-27,F03,Factory,P005,60,4,2,62,15,LOW,31.0,4.133
2026-06-28,F03,Factory,P005,62,1,3,60,15,MEDIUM,20.0,4.0
2026-06-29,F03,Factory,P005,60,5,1,64,15,LOW,64.0,4.267
2026-06-30,F03,Factory,P005,64,3,0,67,15,LOW,999.0,4.467
2026-06-01,F03,Factory,P006,61,4,18,47,13,CRITICAL,2.61,3.615
2026-06-02,F03,Factory,P006,60,5,4,61,13,MEDIUM,15.25,4.692
2026-06-03,F03,Factory,P006,63,0,4,59,13,MEDIUM,14.75,4.538
2026-06-04,F03,Factory,P006,61,6,0,67,13,LOW,999.0,5.154
2026-06-05,F03,Factory,P006,67,1,15,53,13,CRITICAL,3.53,4.077
2026-06-06,F03,Factory,P006,63,3,4,62,13,MEDIUM,15.5,4.769
2026-06-07,F03,Factory,P006,65,0,5,60,13,MEDIUM,12.0,4.615
2026-06-08,F03,Factory,P006,63,4,10,57,13,HIGH,5.7,4.385
2026-06-09,F03,Factory,P006,62,6,6,62,13,HIGH,10.33,4.769
2026-06-10,F03,Factory,P006,66,3,19,50,13,CRITICAL,2.63,3.846
2026-06-11,F03,Factory,P006,64,6,4,66,13,MEDIUM,16.5,5.077
2026-06-12,F03,Factory,P006,69,5,16,58,13,CRITICAL,3.62,4.462
2026-06-13,F03,Factory,P006,70,1,19,52,13,CRITICAL,2.74,4.0
2026-06-14,F03,Factory,P006,65,2,12,55,13,CRITICAL,4.58,4.231
2026-06-15,F03,Factory,P006,64,3,8,59,13,HIGH,7.38,4.538
2026-06-16,F03,Factory,P006,63,6,7,62,13,HIGH,8.86,4.769
2026-06-17,F03,Factory,P006,67,3,17,53,13,CRITICAL,3.12,4.077
2026-06-18,F03,Factory,P006,66,7,14,59,13,CRITICAL,4.21,4.538
2026-06-19,F03,Factory,P006,68,6,17,57,13,CRITICAL,3.35,4.385
2026-06-20,F03,Factory,P006,70,6,15,61,13,CRITICAL,4.07,4.692
2026-06-21,F03,Factory,P006,70,0,9,61,13,HIGH,6.78,4.692
2026-06-22,F03,Factory,P006,66,0,10,56,13,HIGH,5.6,4.308
2026-06-23,F03,Factory,P006,63,2,4,61,13,MEDIUM,15.25,4.692
2026-06-24,F03,Factory,P006,64,7,11,60,13,HIGH,5.45,4.615
2026-06-25,F03,Factory,P006,67,4,20,51,13,CRITICAL,2.55,3.923
2026-06-26,F03,Factory,P006,66,0,7,59,13,HIGH,8.43,4.538
2026-06-27,F03,Factory,P006,63,1,4,60,13,MEDIUM,15.0,4.615
2026-06-28,F03,Factory,P006,63,1,10,54,13,HIGH,5.4,4.154
2026-06-29,F03,Factory,P006,61,4,9,56,13,HIGH,6.22,4.308
2026-06-30,F03,Factory,P006,61,3,18,46,13,CRITICAL,2.56,3.538
2026-06-01,F03,Factory,P007,79,3,4,78,17,MEDIUM,19.5,4.588
2026-06-02,F03,Factory,P007,81,0,3,78,17,LOW,26.0,4.588
2026-06-03,F03,Factory,P007,80,4,7,77,17,HIGH,11.0,4.529
2026-06-04,F03,Factory,P007,81,8,2,87,17,LOW,43.5,5.118
2026-06-05,F03,Factory,P007,88,2,30,60,17,CRITICAL,2.0,3.529
2026-06-06,F03,Factory,P007,83,0,11,72,17,HIGH,6.55,4.235
2026-06-07,F03,Factory,P007,80,1,16,65,17,CRITICAL,4.06,3.824
2026-06-08,F03,Factory,P007,77,8,4,81,17,MEDIUM,20.25,4.765
2026-06-09,F03,Factory,P007,84,3,12,75,17,HIGH,6.25,4.412
2026-06-10,F03,Factory,P007,84,7,16,75,17,CRITICAL,4.69,4.412
2026-06-11,F03,Factory,P007,84,0,9,75,17,HIGH,8.33,4.412
2026-06-12,F03,Factory,P007,81,7,0,88,17,LOW,999.0,5.176
2026-06-13,F03,Factory,P007,88,8,2,94,17,LOW,47.0,5.529
2026-06-14,F03,Factory,P007,95,5,18,82,17,CRITICAL,4.56,4.824
2026-06-15,F03,Factory,P007,92,6,28,70,17,CRITICAL,2.5,4.118
2026-06-16,F03,Factory,P007,90,6,4,92,17,MEDIUM,23.0,5.412
2026-06-17,F03,Factory,P007,95,7,18,84,17,CRITICAL,4.67,4.941
2026-06-18,F03,Factory,P007,97,3,0,100,17,LOW,999.0,5.882
2026-06-19,F03,Factory,P007,100,7,22,85,17,CRITICAL,3.86,5.0
2026-06-20,F03,Factory,P007,102,9,2,109,17,LOW,54.5,6.412
2026-06-21,F03,Factory,P007,110,7,22,95,17,CRITICAL,4.32,5.588
2026-06-22,F03,Factory,P007,108,11,39,80,17,CRITICAL,2.05,4.706
2026-06-23,F03,Factory,P007,110,2,4,108,17,LOW,27.0,6.353
2026-06-24,F03,Factory,P007,111,7,21,97,17,CRITICAL,4.62,5.706
2026-06-25,F03,Factory,P007,113,3,4,112,17,LOW,28.0,6.588
2026-06-26,F03,Factory,P007,115,2,11,106,17,HIGH,9.64,6.235
2026-06-27,F03,Factory,P007,114,10,0,124,17,LOW,999.0,7.294
2026-06-28,F03,Factory,P007,124,1,8,117,17,MEDIUM,14.62,6.882
2026-06-29,F03,Factory,P007,122,13,47,88,17,CRITICAL,1.87,5.176
2026-06-30,F03,Factory,P007,124,6,0,130,17,LOW,999.0,7.647
2026-06-01,F03,Factory,P008,98,0,7,91,21,MEDIUM,13.0,4.333
2026-06-02,F03,Factory,P008,91,4,0,95,21,LOW,999.0,4.524
2026-06-03,F03,Factory,P008,95,9,4,100,21,LOW,25.0,4.762
2026-06-04,F03,Factory,P008,100,4,4,100,21,LOW,25.0,4.762
2026-06-05,F03,Factory,P008,100,2,9,93,21,HIGH,10.33,4.429
2026-06-06,F03,Factory,P008,93,8,1,100,21,LOW,100.0,4.762
2026-06-07,F03,Factory,P008,100,8,1,107,21,LOW,107.0,5.095
2026-06-08,F03,Factory,P008,107,5,7,105,21,MEDIUM,15.0,5.0
2026-06-09,F03,Factory,P008,105,0,7,98,21,MEDIUM,14.0,4.667
2026-06-10,F03,Factory,P008,98,2,6,94,21,MEDIUM,15.67,4.476
2026-06-11,F03,Factory,P008,94,5,0,99,21,LOW,999.0,4.714
2026-06-12,F03,Factory,P008,99,9,2,106,21,LOW,53.0,5.048
2026-06-13,F03,Factory,P008,106,12,8,110,21,MEDIUM,13.75,5.238
2026-06-14,F03,Factory,P008,110,2,6,106,21,MEDIUM,17.67,5.048
2026-06-15,F03,Factory,P008,106,4,6,104,21,MEDIUM,17.33,4.952
2026-06-16,F03,Factory,P008,104,7,2,109,21,LOW,54.5,5.19
2026-06-17,F03,Factory,P008,109,8,2,115,21,LOW,57.5,5.476
2026-06-18,F03,Factory,P008,115,12,10,117,21,HIGH,11.7,5.571
2026-06-19,F03,Factory,P008,117,2,8,111,21,MEDIUM,13.88,5.286
2026-06-20,F03,Factory,P008,111,12,1,122,21,LOW,122.0,5.81
2026-06-21,F03,Factory,P008,122,11,11,122,21,HIGH,11.09,5.81
2026-06-22,F03,Factory,P008,122,3,6,119,21,MEDIUM,19.83,5.667
2026-06-23,F03,Factory,P008,119,11,3,127,21,LOW,42.33,6.048
2026-06-24,F03,Factory,P008,127,3,4,126,21,LOW,31.5,6.0
2026-06-25,F03,Factory,P008,126,5,8,123,21,MEDIUM,15.38,5.857
2026-06-26,F03,Factory,P008,123,5,4,124,21,LOW,31.0,5.905
2026-06-27,F03,Factory,P008,124,14,6,132,21,MEDIUM,22.0,6.286
2026-06-28,F03,Factory,P008,132,14,9,137,21,MEDIUM,15.22,6.524
2026-06-29,F03,Factory,P008,137,15,2,150,21,LOW,75.0,7.143
2026-06-30,F03,Factory,P008,150,16,14,152,21,HIGH,10.86,7.238
2026-06-01,F03,Factory,P009,227,1,20,208,49,HIGH,10.4,4.245
2026-06-02,F03,Factory,P009,221,11,25,207,49,HIGH,8.28,4.224
2026-06-03,F03,Factory,P009,223,21,40,204,49,HIGH,5.1,4.163
2026-06-04,F03,Factory,P009,229,5,35,199,49,HIGH,5.69,4.061
2026-06-05,F03,Factory,P009,221,26,36,211,49,HIGH,5.86,4.306
2026-06-06,F03,Factory,P009,238,26,27,237,49,HIGH,8.78,4.837
2026-06-07,F03,Factory,P009,250,28,66,212,49,CRITICAL,3.21,4.327
2026-06-08,F03,Factory,P009,256,0,85,171,49,CRITICAL,2.01,3.49
2026-06-09,F03,Factory,P009,236,5,59,182,49,CRITICAL,3.08,3.714
2026-06-10,F03,Factory,P009,223,21,15,229,49,MEDIUM,15.27,4.673
2026-06-11,F03,Factory,P009,239,1,24,216,49,HIGH,9.0,4.408
2026-06-12,F03,Factory,P009,231,8,25,214,49,HIGH,8.56,4.367
2026-06-13,F03,Factory,P009,227,2,0,229,49,LOW,999.0,4.673
2026-06-14,F03,Factory,P009,229,12,34,207,49,HIGH,6.09,4.224
2026-06-15,F03,Factory,P009,225,8,16,217,49,MEDIUM,13.56,4.429
2026-06-16,F03,Factory,P009,226,4,14,216,49,MEDIUM,15.43,4.408
2026-06-17,F03,Factory,P009,224,8,13,219,49,MEDIUM,16.85,4.469
2026-06-18,F03,Factory,P009,227,9,12,224,49,MEDIUM,18.67,4.571
2026-06-19,F03,Factory,P009,230,19,30,219,49,HIGH,7.3,4.469
2026-06-20,F03,Factory,P009,242,22,31,233,49,HIGH,7.52,4.755
2026-06-21,F03,Factory,P009,250,19,40,229,49,HIGH,5.72,4.673
2026-06-22,F03,Factory,P009,255,28,25,258,49,HIGH,10.32,5.265
2026-06-23,F03,Factory,P009,277,33,11,299,49,LOW,27.18,6.102
2026-06-24,F03,Factory,P009,305,5,75,235,49,CRITICAL,3.13,4.796
2026-06-25,F03,Factory,P009,286,31,8,309,49,LOW,38.62,6.306
2026-06-26,F03,Factory,P009,315,23,49,289,49,HIGH,5.9,5.898
2026-06-27,F03,Factory,P009,323,8,39,292,49,HIGH,7.49,5.959
2026-06-28,F03,Factory,P009,315,26,64,277,49,CRITICAL,4.33,5.653
2026-06-29,F03,Factory,P009,324,20,101,243,49,CRITICAL,2.41,4.959
2026-06-30,F03,Factory,P009,316,8,53,271,49,HIGH,5.11,5.531
2026-06-01,F03,Factory,P010,131,5,12,124,28,HIGH,10.33,4.429
2026-06-02,F03,Factory,P010,124,3,10,117,28,HIGH,11.7,4.179
2026-06-03,F03,Factory,P010,117,8,2,123,28,LOW,61.5,4.393
2026-06-04,F03,Factory,P010,123,11,2,132,28,LOW,66.0,4.714
2026-06-05,F03,Factory,P010,132,4,4,132,28,LOW,33.0,4.714
2026-06-06,F03,Factory,P010,132,10,5,137,28,LOW,27.4,4.893
2026-06-07,F03,Factory,P010,137,9,7,139,28,MEDIUM,19.86,4.964
2026-06-08,F03,Factory,P010,139,3,3,139,28,LOW,46.33,4.964
2026-06-09,F03,Factory,P010,139,5,2,142,28,LOW,71.0,5.071
2026-06-10,F03,Factory,P010,142,15,5,152,28,LOW,30.4,5.429
2026-06-11,F03,Factory,P010,152,7,10,149,28,MEDIUM,14.9,5.321
2026-06-12,F03,Factory,P010,149,14,9,154,28,MEDIUM,17.11,5.5
2026-06-13,F03,Factory,P010,154,10,14,150,28,HIGH,10.71,5.357
2026-06-14,F03,Factory,P010,150,16,3,163,28,LOW,54.33,5.821
2026-06-15,F03,Factory,P010,163,3,6,160,28,LOW,26.67,5.714
2026-06-16,F03,Factory,P010,160,16,15,161,28,HIGH,10.73,5.75
2026-06-17,F03,Factory,P010,161,14,11,164,28,MEDIUM,14.91,5.857
2026-06-18,F03,Factory,P010,164,4,9,159,28,MEDIUM,17.67,5.679
2026-06-19,F03,Factory,P010,159,3,8,154,28,MEDIUM,19.25,5.5
2026-06-20,F03,Factory,P010,154,3,1,156,28,LOW,156.0,5.571
2026-06-21,F03,Factory,P010,156,18,13,161,28,MEDIUM,12.38,5.75
2026-06-22,F03,Factory,P010,161,13,10,164,28,MEDIUM,16.4,5.857
2026-06-23,F03,Factory,P010,164,4,9,159,28,MEDIUM,17.67,5.679
2026-06-24,F03,Factory,P010,159,14,8,165,28,MEDIUM,20.62,5.893
2026-06-25,F03,Factory,P010,165,5,6,164,28,LOW,27.33,5.857
2026-06-26,F03,Factory,P010,164,16,4,176,28,LOW,44.0,6.286
2026-06-27,F03,Factory,P010,176,21,12,185,28,MEDIUM,15.42,6.607
2026-06-28,F03,Factory,P010,185,20,9,196,28,MEDIUM,21.78,7.0
2026-06-29,F03,Factory,P010,196,5,0,201,28,LOW,999.0,7.179
2026-06-30,F03,Factory,P010,201,13,7,207,28,LOW,29.57,7.393
2026-06-01,F03,Factory,P011,125,1,11,115,27,HIGH,10.45,4.259
2026-06-02,F03,Factory,P011,115,13,4,124,27,LOW,31.0,4.593
2026-06-03,F03,Factory,P011,124,10,4,130,27,LOW,32.5,4.815
2026-06-04,F03,Factory,P011,130,7,8,129,27,MEDIUM,16.12,4.778
2026-06-05,F03,Factory,P011,129,6,9,126,27,MEDIUM,14.0,4.667
2026-06-06,F03,Factory,P011,126,2,8,120,27,MEDIUM,15.0,4.444
2026-06-07,F03,Factory,P011,120,14,10,124,27,MEDIUM,12.4,4.593
2026-06-08,F03,Factory,P011,124,0,1,123,27,LOW,123.0,4.556
2026-06-09,F03,Factory,P011,123,9,11,121,27,HIGH,11.0,4.481
2026-06-10,F03,Factory,P011,121,12,10,123,27,MEDIUM,12.3,4.556
2026-06-11,F03,Factory,P011,123,2,6,119,27,MEDIUM,19.83,4.407
2026-06-12,F03,Factory,P011,119,10,6,123,27,MEDIUM,20.5,4.556
2026-06-13,F03,Factory,P011,123,11,2,132,27,LOW,66.0,4.889
2026-06-14,F03,Factory,P011,132,7,5,134,27,LOW,26.8,4.963
2026-06-15,F03,Factory,P011,134,15,2,147,27,LOW,73.5,5.444
2026-06-16,F03,Factory,P011,147,5,0,152,27,LOW,999.0,5.63
2026-06-17,F03,Factory,P011,152,2,14,140,27,HIGH,10.0,5.185
2026-06-18,F03,Factory,P011,140,14,3,151,27,LOW,50.33,5.593
2026-06-19,F03,Factory,P011,151,12,8,155,27,MEDIUM,19.38,5.741
2026-06-20,F03,Factory,P011,155,17,4,168,27,LOW,42.0,6.222
2026-06-21,F03,Factory,P011,168,20,5,183,27,LOW,36.6,6.778
2026-06-22,F03,Factory,P011,183,15,7,191,27,LOW,27.29,7.074
2026-06-23,F03,Factory,P011,191,15,6,200,27,LOW,33.33,7.407
2026-06-24,F03,Factory,P011,200,21,12,209,27,MEDIUM,17.42,7.741
2026-06-25,F03,Factory,P011,209,7,19,197,27,HIGH,10.37,7.296
2026-06-26,F03,Factory,P011,197,17,8,206,27,LOW,25.75,7.63
2026-06-27,F03,Factory,P011,206,3,19,190,27,HIGH,10.0,7.037
2026-06-28,F03,Factory,P011,190,17,12,195,27,MEDIUM,16.25,7.222
2026-06-29,F03,Factory,P011,195,19,11,203,27,MEDIUM,18.45,7.519
2026-06-30,F03,Factory,P011,203,5,4,204,27,LOW,51.0,7.556
2026-06-01,F03,Factory,P012,105,1,0,106,23,LOW,999.0,4.609
2026-06-02,F03,Factory,P012,106,9,8,107,23,MEDIUM,13.38,4.652
2026-06-03,F03,Factory,P012,107,2,5,104,23,MEDIUM,20.8,4.522
2026-06-04,F03,Factory,P012,104,1,4,101,23,LOW,25.25,4.391
2026-06-05,F03,Factory,P012,101,9,8,102,23,MEDIUM,12.75,4.435
2026-06-06,F03,Factory,P012,102,11,3,110,23,LOW,36.67,4.783
2026-06-07,F03,Factory,P012,110,12,8,114,23,MEDIUM,14.25,4.957
2026-06-08,F03,Factory,P012,114,4,3,115,23,LOW,38.33,5.0
2026-06-09,F03,Factory,P012,115,1,10,106,23,HIGH,10.6,4.609
2026-06-10,F03,Factory,P012,106,2,2,106,23,LOW,53.0,4.609
2026-06-11,F03,Factory,P012,106,5,1,110,23,LOW,110.0,4.783
2026-06-12,F03,Factory,P012,110,10,7,113,23,MEDIUM,16.14,4.913
2026-06-13,F03,Factory,P012,113,2,1,114,23,LOW,114.0,4.957
2026-06-14,F03,Factory,P012,114,0,10,104,23,HIGH,10.4,4.522
2026-06-15,F03,Factory,P012,104,5,6,103,23,MEDIUM,17.17,4.478
2026-06-16,F03,Factory,P012,103,1,2,102,23,LOW,51.0,4.435
2026-06-17,F03,Factory,P012,102,6,2,106,23,LOW,53.0,4.609
2026-06-18,F03,Factory,P012,106,7,9,104,23,HIGH,11.56,4.522
2026-06-19,F03,Factory,P012,104,3,6,101,23,MEDIUM,16.83,4.391
2026-06-20,F03,Factory,P012,101,10,8,103,23,MEDIUM,12.88,4.478
2026-06-21,F03,Factory,P012,103,0,1,102,23,LOW,102.0,4.435
2026-06-22,F03,Factory,P012,102,11,9,104,23,HIGH,11.56,4.522
2026-06-23,F03,Factory,P012,104,4,5,103,23,MEDIUM,20.6,4.478
2026-06-24,F03,Factory,P012,103,6,6,103,23,MEDIUM,17.17,4.478
2026-06-25,F03,Factory,P012,103,9,3,109,23,LOW,36.33,4.739
2026-06-26,F03,Factory,P012,109,11,0,120,23,LOW,999.0,5.217
2026-06-27,F03,Factory,P012,120,0,11,109,23,HIGH,9.91,4.739
2026-06-28,F03,Factory,P012,109,2,9,102,23,HIGH,11.33,4.435
2026-06-29,F03,Factory,P012,102,3,3,102,23,LOW,34.0,4.435
2026-06-30,F03,Factory,P012,102,0,9,93,23,HIGH,10.33,4.043
2026-06-01,F03,Factory,P013,266,11,4,273,58,LOW,68.25,4.707
2026-06-02,F03,Factory,P013,273,16,4,285,58,LOW,71.25,4.914
2026-06-03,F03,Factory,P013,285,27,2,310,58,LOW,155.0,5.345
2026-06-04,F03,Factory,P013,310,18,12,316,58,LOW,26.33,5.448
2026-06-05,F03,Factory,P013,316,1,1,316,58,LOW,316.0,5.448
2026-06-06,F03,Factory,P013,316,20,12,324,58,LOW,27.0,5.586
2026-06-07,F03,Factory,P013,324,5,4,325,58,LOW,81.25,5.603
2026-06-08,F03,Factory,P013,325,32,23,334,58,MEDIUM,14.52,5.759
2026-06-09,F03,Factory,P013,334,24,27,331,58,MEDIUM,12.26,5.707
2026-06-10,F03,Factory,P013,331,2,22,311,58,MEDIUM,14.14,5.362
2026-06-11,F03,Factory,P013,311,28,6,333,58,LOW,55.5,5.741
2026-06-12,F03,Factory,P013,333,21,25,329,58,MEDIUM,13.16,5.672
2026-06-13,F03,Factory,P013,329,24,7,346,58,LOW,49.43,5.966
2026-06-14,F03,Factory,P013,346,28,25,349,58,MEDIUM,13.96,6.017
2026-06-15,F03,Factory,P013,349,0,19,330,58,MEDIUM,17.37,5.69
2026-06-16,F03,Factory,P013,330,20,12,338,58,LOW,28.17,5.828
2026-06-17,F03,Factory,P013,338,1,2,337,58,LOW,168.5,5.81
2026-06-18,F03,Factory,P013,337,31,27,341,58,MEDIUM,12.63,5.879
2026-06-19,F03,Factory,P013,341,17,31,327,58,HIGH,10.55,5.638
2026-06-20,F03,Factory,P013,327,37,21,343,58,MEDIUM,16.33,5.914
2026-06-21,F03,Factory,P013,343,24,32,335,58,HIGH,10.47,5.776
2026-06-22,F03,Factory,P013,335,25,30,330,58,HIGH,11.0,5.69
2026-06-23,F03,Factory,P013,330,40,6,364,58,LOW,60.67,6.276
2026-06-24,F03,Factory,P013,364,29,26,367,58,MEDIUM,14.12,6.328
2026-06-25,F03,Factory,P013,367,36,12,391,58,LOW,32.58,6.741
2026-06-26,F03,Factory,P013,391,41,19,413,58,MEDIUM,21.74,7.121
2026-06-27,F03,Factory,P013,413,19,6,426,58,LOW,71.0,7.345
2026-06-28,F03,Factory,P013,426,17,40,403,58,HIGH,10.07,6.948
2026-06-29,F03,Factory,P013,403,35,29,409,58,MEDIUM,14.1,7.052
2026-06-30,F03,Factory,P013,409,45,10,444,58,LOW,44.4,7.655
2026-06-01,F03,Factory,P014,394,32,28,398,86,MEDIUM,14.21,4.628
2026-06-02,F03,Factory,P014,412,43,33,422,86,MEDIUM,12.79,4.907
2026-06-03,F03,Factory,P014,438,46,127,357,86,CRITICAL,2.81,4.151
2026-06-04,F03,Factory,P014,452,43,111,384,86,CRITICAL,3.46,4.465
2026-06-05,F03,Factory,P014,454,44,31,467,86,MEDIUM,15.06,5.43
2026-06-06,F03,Factory,P014,484,31,70,445,86,HIGH,6.36,5.174
2026-06-07,F03,Factory,P014,493,3,122,374,86,CRITICAL,3.07,4.349
2026-06-08,F03,Factory,P014,467,25,35,457,86,MEDIUM,13.06,5.314
2026-06-09,F03,Factory,P014,474,6,47,433,86,HIGH,9.21,5.035
2026-06-10,F03,Factory,P014,457,33,12,478,86,LOW,39.83,5.558
2026-06-11,F03,Factory,P014,486,38,29,495,86,MEDIUM,17.07,5.756
2026-06-12,F03,Factory,P014,516,9,62,463,86,HIGH,7.47,5.384
2026-06-13,F03,Factory,P014,505,24,186,343,86,CRITICAL,1.84,3.988
2026-06-14,F03,Factory,P014,484,4,32,456,86,MEDIUM,14.25,5.302
2026-06-15,F03,Factory,P014,472,43,30,485,86,MEDIUM,16.17,5.64
2026-06-16,F03,Factory,P014,504,61,103,462,86,CRITICAL,4.49,5.372
2026-06-17,F03,Factory,P014,528,62,135,455,86,CRITICAL,3.37,5.291
2026-06-18,F03,Factory,P014,541,7,75,473,86,HIGH,6.31,5.5
2026-06-19,F03,Factory,P014,524,48,0,572,86,LOW,999.0,6.651
2026-06-20,F03,Factory,P014,572,32,105,499,86,CRITICAL,4.75,5.802
2026-06-21,F03,Factory,P014,565,55,87,533,86,HIGH,6.13,6.198
2026-06-22,F03,Factory,P014,597,63,88,572,86,HIGH,6.5,6.651
2026-06-23,F03,Factory,P014,621,3,56,568,86,HIGH,10.14,6.605
2026-06-24,F03,Factory,P014,607,70,0,677,86,LOW,999.0,7.872
2026-06-25,F03,Factory,P014,677,9,75,611,86,HIGH,8.15,7.105
2026-06-26,F03,Factory,P014,663,81,100,644,86,HIGH,6.44,7.488
2026-06-27,F03,Factory,P014,698,12,116,594,86,HIGH,5.12,6.907
2026-06-28,F03,Factory,P014,683,79,58,704,86,MEDIUM,12.14,8.186
2026-06-29,F03,Factory,P014,748,53,135,666,86,CRITICAL,4.93,7.744
2026-06-30,F03,Factory,P014,767,72,236,603,86,CRITICAL,2.56,7.012
2026-06-01,F03,Factory,P015,218,22,5,235,47,LOW,47.0,5.0
2026-06-02,F03,Factory,P015,238,13,47,204,47,CRITICAL,4.34,4.34
2026-06-03,F03,Factory,P015,236,12,40,208,47,HIGH,5.2,4.426
2026-06-04,F03,Factory,P015,233,18,33,218,47,HIGH,6.61,4.638
2026-06-05,F03,Factory,P015,243,3,55,191,47,CRITICAL,3.47,4.064
2026-06-06,F03,Factory,P015,223,22,47,198,47,CRITICAL,4.21,4.213
2026-06-07,F03,Factory,P015,226,8,22,212,47,HIGH,9.64,4.511
2026-06-08,F03,Factory,P015,228,9,0,237,47,LOW,999.0,5.043
2026-06-09,F03,Factory,P015,237,4,26,215,47,HIGH,8.27,4.574
2026-06-10,F03,Factory,P015,234,28,10,252,47,LOW,25.2,5.362
2026-06-11,F03,Factory,P015,258,16,46,228,47,CRITICAL,4.96,4.851
2026-06-12,F03,Factory,P015,261,11,94,178,47,CRITICAL,1.89,3.787
2026-06-13,F03,Factory,P015,249,2,68,183,47,CRITICAL,2.69,3.894
2026-06-14,F03,Factory,P015,231,20,17,234,47,MEDIUM,13.76,4.979
2026-06-15,F03,Factory,P015,244,23,20,247,47,MEDIUM,12.35,5.255
2026-06-16,F03,Factory,P015,257,31,0,288,47,LOW,999.0,6.128
2026-06-17,F03,Factory,P015,288,1,32,257,47,HIGH,8.03,5.468
2026-06-18,F03,Factory,P015,274,31,3,302,47,LOW,100.67,6.426
2026-06-19,F03,Factory,P015,304,29,78,255,47,CRITICAL,3.27,5.426
2026-06-20,F03,Factory,P015,305,18,65,258,47,CRITICAL,3.97,5.489
2026-06-21,F03,Factory,P015,297,28,15,310,47,MEDIUM,20.67,6.596
2026-06-22,F03,Factory,P015,319,33,90,262,47,CRITICAL,2.91,5.574
2026-06-23,F03,Factory,P015,331,0,40,291,47,HIGH,7.28,6.191
2026-06-24,F03,Factory,P015,313,25,64,274,47,CRITICAL,4.28,5.83
2026-06-25,F03,Factory,P015,314,30,43,301,47,HIGH,7.0,6.404
2026-06-26,F03,Factory,P015,330,12,11,331,47,LOW,30.09,7.043
2026-06-27,F03,Factory,P015,336,3,88,251,47,CRITICAL,2.85,5.34
2026-06-28,F03,Factory,P015,318,37,4,351,47,LOW,87.75,7.468
2026-06-29,F03,Factory,P015,353,30,72,311,47,CRITICAL,4.32,6.617
2026-06-30,F03,Factory,P015,363,7,24,346,47,MEDIUM,14.42,7.362
2026-06-01,F04,Factory,P001,75,2,4,73,16,MEDIUM,18.25,4.562
2026-06-02,F04,Factory,P001,73,2,5,70,16,MEDIUM,14.0,4.375
2026-06-03,F04,Factory,P001,70,2,0,72,16,LOW,999.0,4.5
2026-06-04,F04,Factory,P001,72,0,2,70,16,LOW,35.0,4.375
2026-06-05,F04,Factory,P001,70,3,5,68,16,MEDIUM,13.6,4.25
2026-06-06,F04,Factory,P001,68,3,0,71,16,LOW,999.0,4.438
2026-06-07,F04,Factory,P001,71,1,3,69,16,MEDIUM,23.0,4.312
2026-06-08,F04,Factory,P001,69,2,4,67,16,MEDIUM,16.75,4.188
2026-06-09,F04,Factory,P001,67,7,2,72,16,LOW,36.0,4.5
2026-06-10,F04,Factory,P001,72,4,5,71,16,MEDIUM,14.2,4.438
2026-06-11,F04,Factory,P001,71,1,3,69,16,MEDIUM,23.0,4.312
2026-06-12,F04,Factory,P001,69,2,3,68,16,MEDIUM,22.67,4.25
2026-06-13,F04,Factory,P001,68,5,0,73,16,LOW,999.0,4.562
2026-06-14,F04,Factory,P001,73,1,0,74,16,LOW,999.0,4.625
2026-06-15,F04,Factory,P001,74,0,0,74,16,LOW,999.0,4.625
2026-06-16,F04,Factory,P001,74,6,6,74,16,MEDIUM,12.33,4.625
2026-06-17,F04,Factory,P001,74,3,6,71,16,HIGH,11.83,4.438
2026-06-18,F04,Factory,P001,71,5,5,71,16,MEDIUM,14.2,4.438
2026-06-19,F04,Factory,P001,71,5,1,75,16,LOW,75.0,4.688
2026-06-20,F04,Factory,P001,75,4,3,76,16,LOW,25.33,4.75
2026-06-21,F04,Factory,P001,76,5,5,76,16,MEDIUM,15.2,4.75
2026-06-22,F04,Factory,P001,76,1,4,73,16,MEDIUM,18.25,4.562
2026-06-23,F04,Factory,P001,73,7,0,80,16,LOW,999.0,5.0
2026-06-24,F04,Factory,P001,80,4,7,77,16,HIGH,11.0,4.812
2026-06-25,F04,Factory,P001,77,0,1,76,16,LOW,76.0,4.75
2026-06-26,F04,Factory,P001,76,7,1,82,16,LOW,82.0,5.125
2026-06-27,F04,Factory,P001,82,7,7,82,16,HIGH,11.71,5.125
2026-06-28,F04,Factory,P001,82,4,3,83,16,LOW,27.67,5.188
2026-06-29,F04,Factory,P001,83,4,2,85,16,LOW,42.5,5.312
2026-06-30,F04,Factory,P001,85,3,4,84,16,MEDIUM,21.0,5.25
2026-06-01,F04,Factory,P002,114,12,10,116,25,HIGH,11.6,4.64
2026-06-02,F04,Factory,P002,116,12,1,127,25,LOW,127.0,5.08
2026-06-03,F04,Factory,P002,127,4,9,122,25,MEDIUM,13.56,4.88
2026-06-04,F04,Factory,P002,122,8,4,126,25,LOW,31.5,5.04
